user_id,anime_id,rating
34467,1120,7
35470,9515,6
47799,9506,6
12497,8479,10
65836,633,8
67192,3457,8
46774,22319,10
47995,30503,9
59313,245,6
5120,9515,8
34467,22,8
37182,896,6
58880,908,8
53423,1359,7
6771,918,9
12226,1686,10
23340,16498,8
45010,169,2
19560,905,9
28963,30230,10
34796,16436,7
56590,459,9
24453,10794,9
61842,20,5
12537,883,9
63906,1604,9
49786,11227,8
63488,23273,10
53123,17437,9
6969,16592,8
6372,431,8
10194,14093,7
50708,98,7
5565,873,8
5189,24,9
72115,856,9
25536,5060,6
65836,30240,9
61630,1887,9
57660,29803,9
45248,437,8
1848,68,8
34397,187,8
61475,534,9
51466,326,9
48735,2251,8
15445,16742,10
40865,2813,9
14476,1678,6
26081,120,9
15096,4224,10
40044,27787,5
60364,9074,6
41334,10578,10
42405,21939,9
47921,47,7
6214,4224,9
30006,11837,9
27983,3229,7
47282,2904,10
561,20507,8
40905,2476,8
47196,15377,7
226,1889,8
55769,9062,9
71638,14349,9
5715,442,6
4302,18897,9
24239,17909,10
3730,30240,8
53653,8424,8
46645,31043,10
52195,18679,9
33891,9074,9
32236,28891,8
20552,14227,6
40273,1602,9
23579,11771,9
34546,356,9
72724,1,7
21786,21437,8
51414,208,8
48096,28805,9
40614,9289,10
30782,10020,10
49531,4975,9
51853,1,9
47282,2476,1
41447,269,7
18476,889,10
72035,18247,9
12033,22297,9
21187,2251,9
42689,552,10
49051,591,5
22028,5,9
67942,195,8
20761,13939,6
25583,977,5
22894,12673,6
55595,513,10
62759,22319,10
45271,23281,10
41565,133,7
54713,9314,7
38348,9471,7
48293,18115,8
19003,4181,10
3818,4063,8
30450,14749,7
66952,22535,10
53079,4551,10
59439,3731,9
46359,10336,9
41484,16067,10
57593,2263,6
41874,7674,9
37243,17717,7
2012,4181,10
51375,564,9
23977,10418,7
7080,634,8
66652,1559,8
64263,30654,9
22280,154,7
43563,18097,8
21370,15451,10
22455,1366,10
5702,979,6
46645,31163,10
65836,24275,6
38348,25835,9
72527,21995,8
60273,5341,8
15318,10719,7
70486,891,8
27861,61,7
6356,857,6
20761,10418,3
3469,2963,7
21786,28907,9
22011,936,7
21280,1604,10
11536,17643,7
69930,17895,7
67180,7222,10
11536,13331,10
47196,2966,10
6381,21677,6
15299,853,7
38660,19109,8
53888,9989,9
57660,43,8
653,523,10
10523,5356,9
72088,11761,4
51965,2593,7
5221,1889,10
271,25867,8
54713,310,7
47282,10161,7
33455,15809,10
51953,437,10
22306,13357,9
46892,13759,8
68349,19815,8
446,11933,6
40044,2904,9
71854,1575,9
7080,8768,6
72539,18679,7
64636,7817,7
17796,19383,7
46359,13601,9
21856,572,10
47217,5258,9
6197,20159,8
64518,21563,9
60778,3956,5
60881,7017,7
37418,9014,9
27166,442,8
59531,294,7
6822,1685,6
7219,10092,9
47327,3342,10
35635,7748,7
55482,813,6
19437,11633,8
65836,855,8
28959,199,9
31277,9135,8
60649,468,10
14088,21561,9
47196,969,8
63058,23283,8
10307,196,8
50087,71,10
2623,13807,7
65836,962,7
49495,9379,7
49119,3298,8
45600,270,7
31452,11061,9
48499,16417,8
40440,2923,10
41502,136,10
54713,32542,8
57330,3457,8
71456,16512,8
37499,1575,7
11536,21329,9
47921,994,6
24437,13261,7
23727,6880,9
11352,853,10
64383,6884,7
58123,9919,8
21280,8424,8
45071,17821,7
38348,14833,7
57957,4421,5
30499,6288,7
45071,10073,7
30737,5042,6
57500,7311,9
7070,25,8
31695,17895,8
3981,12049,8
7466,5205,10
61816,30714,10
30219,645,10
61816,24833,10
28458,853,8
61842,918,7
37836,22547,7
55868,4087,9
129,8086,8
43640,3652,7
65645,4224,8
37418,3226,10
34397,1475,8
57875,45,10
7345,908,6
13920,13759,8
66641,4901,10
32696,12293,9
29642,19429,5
71529,12893,10
39808,29803,10
3029,17265,10
3792,6746,7
47995,2413,7
61842,30458,3
30982,1195,8
35635,2562,10
61306,431,9
48293,7017,7
15445,11061,7
31316,11499,8
65836,3702,5
73378,18523,8
23033,2926,7
35685,22789,7
67339,12967,6
68593,12175,8
6035,5074,9
40257,22225,5
40257,552,8
13569,30499,9
41449,2603,9
2933,27631,7
40364,13667,9
18600,11843,8
66952,16742,7
50569,153,8
47372,9379,8
67224,6187,7
39170,801,8
29642,2251,10
32449,20583,10
17796,11757,7
24167,543,8
42276,4551,7
28160,6500,8
49537,709,6
25583,18229,8
17659,13357,9
16410,13599,8
38348,1140,8
58306,272,9
69124,10165,9
9386,27899,6
24632,12291,7
24208,2889,9
46232,4535,9
17980,28927,9
47,853,10
31518,17247,8
71804,3420,8
5719,597,7
21196,8074,8
21786,18679,7
72646,10087,9
1053,11741,9
33032,9756,10
58898,2581,9
19046,30,10
40966,357,10
4583,393,7
51025,408,7
40109,875,8
38899,16035,10
24849,13659,9
22740,969,10
57674,5681,9
51562,14515,7
30439,356,6
6058,4898,9
38745,23273,10
24180,886,7
24453,34240,10
39277,11757,9
34796,21667,7
52932,5681,6
31171,269,10
6065,150,9
32449,17827,8
34438,3457,8
55210,777,8
47217,5690,8
42321,12549,7
64836,20689,7
3857,29786,8
30782,8915,10
1249,4214,6
15845,355,8
60475,72,10
56523,57,10
35251,19815,9
47961,7791,8
60300,2924,8
15445,16894,8
5445,2963,8
59760,5300,10
51408,193,8
39326,21405,8
46301,12467,8
12580,1535,10
40364,21995,7
53457,1810,6
28954,781,8
492,27899,9
33612,20031,9
24946,23421,8
47372,26243,7
60310,372,9
68034,237,7
55121,1691,8
61816,18897,9
24663,20159,8
52550,3784,9
65273,617,7
4662,9656,9
18349,4437,8
5309,116,5
58964,9379,9
61568,730,5
65156,936,8
18270,451,7
38660,14813,8
48288,18153,8
48667,199,10
71854,24833,8
5120,30795,8
45526,9314,5
35687,3588,9
35838,4654,7
6771,20913,9
48964,6880,8
62889,28223,6
2649,1118,9
32507,19367,5
31695,31478,8
40883,27441,7
64225,1519,7
492,8630,7
20132,20021,8
51562,53,8
53116,8888,6
17990,12189,7
64383,19775,7
28953,6877,7
17172,31637,8
10557,202,8
38660,9253,9
56192,5114,10
22455,9936,5
24233,1519,9
59446,226,9
40179,81,8
56108,936,7
46301,30363,6
73272,10218,8
26629,1530,6
53423,25,9
50782,539,10
28697,30240,8
14457,20853,10
65251,154,7
22381,4182,5
73378,12175,7
36623,17651,7
10307,3594,7
6974,396,10
59763,502,7
68349,320,7
47282,249,10
27229,2001,7
34434,275,4
226,6505,10
27529,3457,8
73272,5205,7
41843,1818,7
50541,74,7
3029,6987,3
58748,355,7
585,4280,7
52049,1953,9
47981,724,6
11352,9624,7
28631,11757,9
3603,449,8
62790,23319,8
59760,1698,9
15909,16782,9
48203,9513,10
57951,20583,9
17160,19,8
65156,32561,5
36623,1887,9
40273,15437,8
20791,1575,7
3902,14345,9
41874,61,6
36492,2952,9
30248,14967,7
60015,5680,10
27680,10578,10
10615,3457,8
69342,27991,7
4683,31043,10
21786,5940,9
50087,793,9
55009,6573,8
22740,175,7
9560,20,7
39825,2167,9
22423,31815,6
31588,15225,8
55798,263,8
11243,12979,6
24684,1117,7
73059,2986,9
10075,21431,8
52550,5333,8
2912,31478,9
52197,4214,7
55878,225,2
3981,4063,8
6974,30015,8
43259,6657,7
57936,538,6
28043,34240,8
57956,2112,9
30385,1532,7
54523,2235,10
27460,3784,8
60310,10163,8
39130,572,9
36163,1140,5
2623,23037,6
1798,527,7
51562,858,8
34816,1292,9
37493,9989,8
43875,31964,8
58143,1004,8
35583,13125,8
3500,1138,8
42276,30437,7
28697,14345,6
22613,10739,6
55010,9314,9
40966,861,10
72055,15037,7
34962,25157,9
14068,16694,7
16916,1838,5
2466,8756,8
63655,4789,10
22754,6773,8
38316,28387,9
14401,11111,9
30737,1579,3
12537,21563,10
60128,3225,7
54079,9000,9
73272,193,7
63745,33222,8
60300,15379,7
11352,4938,6
52089,7367,7
4377,356,8
57284,32182,9
4649,14199,9
37146,3712,10
17887,17265,9
57866,853,9
47159,10702,6
446,25781,7
45727,2001,9
45071,8101,7
34357,1606,8
6969,31798,10
68278,186,7
45352,7338,9
3127,9367,6
5709,12531,9
48993,670,8
20829,4181,9
6198,245,10
3092,14075,9
57956,2433,10
57959,1818,8
11536,13403,8
2912,21881,10
46301,26443,8
39059,24765,8
31439,17409,10
34653,13161,7
47217,5681,8
25726,543,7
53116,10805,7
13569,6746,10
19920,23333,9
9560,31240,9
64354,31598,8
56534,11757,8
8233,384,8
71456,23755,10
492,3091,6
60300,1004,8
39296,5682,8
49786,269,7
48103,20785,8
27756,1943,7
38660,13759,9
71854,21431,7
24387,18755,9
3521,6880,8
47609,6675,7
40883,512,7
57660,637,8
14389,19769,7
561,1535,9
71508,2508,8
65836,7451,7
10112,31953,7
33913,11285,9
45738,14349,7
59190,1546,8
45210,10456,7
54713,8331,9
10557,897,7
38457,9756,10
35635,14075,9
61916,11933,8
70970,7769,7
30452,31859,10
18223,4999,6
27367,531,10
38668,9989,7
35066,9260,10
42864,20853,6
43704,3287,1
71862,482,8
73378,24227,8
3127,20899,10
3127,241,6
38804,12549,6
22306,481,8
58123,8311,7
228,4654,7
39153,1469,8
7219,22677,9
72875,11771,7
15170,4224,10
20761,12445,8
31588,23847,8
4194,22789,9
6797,196,7
57284,3588,7
12537,249,8
7219,18277,6
71862,22547,8
6969,21677,9
60201,6211,9
446,31710,4
42321,469,7
16721,199,10
25492,1195,8
33716,25,8
45722,1195,10
57674,1569,6
50708,392,7
32347,6880,7
62635,28999,10
38997,9936,8
24129,13357,8
30541,11061,9
13569,8408,10
42457,8074,6
11267,2605,8
38668,28171,7
12610,5081,8
58399,846,10
46584,15771,7
10668,5391,5
226,30746,7
61150,7724,6
47372,2993,10
30167,7674,7
1798,1840,8
65836,188,5
16657,460,7
6035,17247,8
17887,23251,8
29686,10490,6
72456,1118,9
58661,5909,9
34796,4763,6
68349,28171,8
47159,1575,10
22613,20449,6
58145,57,8
1053,2787,10
27756,8516,7
34992,20977,9
71854,9135,8
49865,2605,10
52550,1887,10
49537,162,6
25117,10080,10
35774,12049,8
3902,13057,10
37550,8074,7
72630,18677,7
38348,160,8
69402,205,9
34796,23171,6
15852,227,10
22288,6347,5
37565,85,7
446,24873,5
39976,9041,9
55009,19769,6
47229,893,8
2820,543,7
25583,11737,9
24129,25781,9
24849,10073,8
47282,9599,5
37418,7655,10
38216,15771,9
30439,43,7
10194,26443,6
60881,3269,6
41100,13161,7
33214,226,8
54713,23209,8
25872,372,9
68278,9941,9
28426,770,8
1798,19369,8
29618,189,8
53578,853,8
24542,3784,10
60967,12365,10
49495,190,4
34851,11569,9
68593,1360,5
28953,3922,7
65645,431,10
65836,10491,5
15170,21603,6
69212,13601,10
49651,1189,6
72630,26243,8
68349,6746,9
63655,12445,10
3981,2966,9
63502,30276,8
46262,65,7
64899,12293,7
10398,793,9
38997,14075,8
66171,889,10
24189,21177,7
72630,4059,9
65888,14713,10
24849,10020,9
57956,462,10
15909,10897,6
36310,28249,7
17088,20,8
33141,21647,9
41126,14513,9
73158,6129,6
37529,2589,8
36394,1689,8
28241,2158,10
60967,14349,8
58992,1292,8
48203,10110,7
10256,1559,7
65836,7597,5
60240,1559,10
2407,2889,5
4161,11741,7
48708,8247,10
35774,1860,7
38804,430,6
14636,16782,7
57451,11843,10
24751,6682,6
51562,4164,9
10194,190,6
18257,1195,7
42851,21603,8
13691,11499,9
70506,2752,9
47995,4866,5
70839,77,8
17428,11785,8
2820,225,8
56738,6682,5
9472,13125,7
67830,7322,7
39153,996,8
30680,14749,10
57484,1813,8
57410,31737,6
24983,8407,8
1924,16512,6
66738,20159,8
24632,813,9
48993,10460,8
58399,2564,7
20307,17895,8
69300,1570,7
48288,15793,7
68929,21881,10
60015,4382,7
45071,5958,9
72875,5630,8
55769,323,8
16097,1,10
45071,33558,7
15909,28623,7
30363,4975,7
16142,538,8
43652,12979,6
38189,853,8
52970,323,5
58964,68,8
25961,16498,9
22455,911,7
57451,14199,7
57959,433,7
17160,4155,8
3399,11757,10
18564,7059,10
58816,1195,8
39646,30276,9
7816,24415,9
40109,10067,7
32507,18001,7
59175,306,6
13569,24695,8
60379,849,9
71359,22101,8
69900,27655,6
68944,27787,10
18030,15689,9
7345,2994,8
17692,5081,9
20154,889,5
31514,1818,7
28309,2167,7
28294,12531,10
60310,6682,9
22028,8676,7
33557,27989,10
3981,7674,9
54037,3470,10
61816,24627,10
22894,10080,9
31769,10711,8
73378,3446,9
10615,5112,5
11352,177,7
52011,10589,3
23925,8247,10
34383,4835,9
38348,22839,7
40257,223,9
45543,25157,8
31319,12671,5
446,14467,7
57892,1696,8
65055,19815,8
68349,15037,7
59313,1091,9
36916,30806,8
59190,1578,8
39480,9135,7
52575,142,8
41522,11597,7
17887,20423,7
33135,5114,10
35371,17729,9
28736,883,7
72646,1691,8
34796,15867,7
27825,857,6
38216,20583,9
38804,20,7
62889,121,9
38858,5781,6
34491,30,9
57956,209,9
35371,6030,9
35635,22189,7
10584,558,8
60300,8630,8
19437,25731,7
38348,4087,7
33009,18679,6
60240,10418,7
65389,14813,9
6969,10165,10
72630,19363,8
63403,6573,7
4583,4999,5
28414,934,8
64636,31478,7
59876,343,8
16845,17831,8
47282,5305,7
20829,31636,7
35371,886,8
42601,14741,10
39170,8023,7
32449,23673,8
14544,2167,8
13693,8516,8
40257,22265,10
50367,6547,9
23170,904,6
7219,5356,9
4559,523,9
36111,2104,8
27096,3001,6
24034,3784,7
51448,7711,9
52786,228,9
50880,226,8
3940,3588,8
39277,7054,8
17088,18857,6
17428,6351,8
65796,366,5
56882,44,10
56209,21881,9
34241,32998,8
27397,11771,7
62651,1889,7
48203,11617,10
28298,31540,6
72646,658,8
22613,29317,7
72646,2155,7
55845,19369,6
5668,813,5
561,223,8
52011,5462,4
42457,6547,9
45543,22319,7
28259,5341,8
42851,14833,9
13427,1292,7
40044,32601,6
4683,22319,10
64263,905,9
49786,7724,8
39542,5114,10
9719,4896,7
6822,825,6
65394,9919,7
60201,31498,5
43640,16287,9
44113,12531,10
23552,5118,8
72630,11933,7
55407,133,7
40607,9253,8
63428,9981,9
8980,578,7
41644,30276,7
67224,31374,7
47267,10080,7
22754,10578,7
64664,240,7
72689,6547,10
33249,27633,9
29885,10155,8
5874,2167,10
49495,7817,7
24239,6802,9
60649,801,10
30223,7311,7
68349,14353,6
28631,297,7
65679,21797,7
69540,22535,9
52851,4472,8
37471,11757,8
49051,3731,5
642,9919,7
42276,512,9
55595,3001,8
47229,22319,3
38348,73,7
12537,52,7
43652,430,7
34710,23755,9
53653,181,8
27124,4719,7
46129,1398,4
39479,6707,8
70245,32379,10
3469,31859,10
8494,15335,9
41449,8937,8
17088,14835,7
41880,16287,8
1184,25397,5
59175,1818,9
3127,12579,5
39119,50,9
11598,22535,9
71456,25099,8
35371,4437,8
64989,19221,7
11536,10152,8
54127,11887,6
38997,59,9
52550,6610,8
32155,3016,8
16657,16664,8
11248,10067,5
22279,6,7
19982,22297,8
20735,779,10
51733,202,9
57660,875,10
15890,10378,9
62332,32365,8
25635,984,9
68650,813,9
24751,7311,9
52011,11633,7
65475,19285,6
3109,19111,10
67090,4196,6
45010,15307,10
10909,226,9
22894,5356,7
51921,6987,1
54713,22147,7
34796,32191,6
27018,3457,7
28953,6127,8
20819,18507,10
55467,268,7
773,4181,8
57660,524,10
30300,10163,8
68349,958,4
22880,13601,9
25726,1,8
6969,21339,10
60240,23847,7
49531,2899,9
40678,3375,10
72630,9922,6
28954,8525,10
47609,12115,8
26619,459,6
58662,478,6
44375,7593,9
25804,5256,6
21786,2596,8
23488,10020,8
41688,917,8
30832,4224,7
12874,16742,6
69163,1535,8
18882,14645,7
72775,9922,6
68356,28891,9
64752,28621,7
29618,488,6
13909,269,9
6356,6574,5
58662,17074,8
65836,21039,6
65872,2867,5
19963,8074,8
20552,119,5
5617,2923,7
61299,2445,10
24182,13535,8
70687,2966,9
28697,31405,8
18270,579,8
51461,3784,8
7139,10379,9
64664,14189,7
65992,28171,9
68621,9926,8
39638,12115,8
27507,8525,7
24684,6594,9
38189,9863,10
37325,6547,10
7634,710,6
446,11785,9
51414,523,10
53123,3702,8
68388,3958,8
6089,9074,8
42321,8086,7
71804,14467,7
65389,269,8
47217,4282,9
5543,227,10
69900,22535,7
13034,2104,9
69214,2001,9
66674,239,10
27656,7674,8
50592,2593,8
6356,8277,6
47282,1132,7
2649,12671,7
55769,14941,6
72055,10087,9
13725,18115,8
60649,762,4
23687,5680,10
41557,22839,7
63052,18671,10
49786,1719,8
16052,15417,8
47659,986,5
6089,30831,8
3943,10080,9
63140,18153,6
19380,23283,10
27016,3588,10
2246,20507,8
19206,9379,8
33048,16498,10
47529,9982,9
66348,513,7
57956,66,10
4603,12565,9
12930,48,8
6771,1051,5
51562,3635,6
53000,5593,7
42835,150,7
30737,8577,7
19221,189,6
73158,5678,4
27166,5114,9
60240,387,10
58622,1,8
36727,18679,7
35838,22,8
16142,2001,5
27861,6586,7
48961,120,8
46192,17187,7
4683,6682,7
47799,918,10
61958,6895,7
42560,10578,5
40607,30230,8
41539,317,6
3839,6547,5
28954,26243,8
31518,13759,10
40257,17731,7
67830,19315,5
3730,18679,9
4965,853,10
40996,125,9
585,28171,8
60128,543,9
54713,25159,7
47659,469,5
3469,16436,8
2580,23847,8
54079,182,7
36357,11771,10
71456,12189,9
23650,2963,7
66089,6746,8
39480,5355,9
69319,4224,8
54030,597,8
35838,13601,9
30599,6500,8
58748,4722,9
446,31389,9
19052,14289,7
47995,23479,7
35280,16762,7
53123,20047,8
10256,137,9
58281,1887,10
28736,7695,8
30363,934,7
65836,13215,7
17980,10568,7
30741,8408,9
6381,8074,8
24542,813,7
66936,12291,9
3127,12419,7
40179,9561,7
53423,22839,9
57605,6030,9
40273,6948,6
39590,44,10
57674,10447,6
3561,11061,10
24034,9760,8
11536,10800,7
15072,1535,10
41362,935,10
55458,7674,8
3792,14345,10
72630,32093,8
36192,13601,8
51562,4386,7
71598,16498,9
56382,9756,8
41885,237,9
7080,17909,8
72568,9919,8
72875,11933,9
13262,164,7
13046,2001,9
19963,6512,8
23480,5691,9
24239,23269,6
35635,121,9
10668,317,9
35820,11741,10
12439,552,8
20761,1847,8
57341,7695,8
71300,10165,7
1033,6594,8
15306,437,8
30452,2904,9
14389,10110,7
37475,9331,7
13320,13663,6
64354,17505,9
27353,269,8
53123,4565,9
52550,23289,8
58306,1,9
14313,16774,8
3496,9065,8
51562,762,9
6989,3375,7
13632,9253,10
72646,297,9
28800,846,9
30680,29786,8
41311,1575,10
53888,8768,8
58143,2558,6
14476,6,7
2820,28677,8
18719,15379,7
3127,20031,9
54437,4182,10
12026,106,7
5665,1015,8
57172,861,10
51562,5080,9
25492,16199,6
62785,25013,9
34796,19855,8
71456,8246,10
18257,609,6
51375,5909,10
5888,1619,10
1798,4214,7
20558,16035,8
71529,746,9
10307,26443,6
31240,32998,8
12517,1118,6
52550,5150,8
5709,1536,5
22381,6904,4
52049,5332,8
20590,1575,10
31518,14467,8
55009,15633,5
15924,32182,9
41177,15687,7
27351,4835,7
40607,2593,8
21786,584,8
20761,2562,8
1798,889,8
51195,713,9
44541,6922,7
6360,5310,10
65643,6114,10
3940,8074,8
60257,2001,10
7504,382,8
3151,13655,8
52970,19775,9
20663,13677,8
59531,2034,9
57500,79,5
24208,13161,7
56519,877,10
73378,11771,9
8213,853,9
55690,1575,8
55921,376,7
73378,18689,9
55769,2116,7
60310,16419,7
13636,6347,8
39580,17505,9
71508,4654,8
55526,4039,10
55009,1722,7
35251,23277,8
18673,20,10
58662,272,6
17887,15379,9
23817,350,7
39137,21327,5
12592,9367,7
34796,14345,9
69540,512,9
19437,21431,6
58295,9756,10
64518,7054,7
6035,801,9
10211,355,8
10194,2476,8
64664,11783,7
492,16273,6
3836,11759,10
55121,20,7
12033,18679,10
68514,12413,9
2820,4901,9
54301,2904,9
34241,1195,6
19221,543,9
63052,7088,9
15909,31665,9
14088,5630,9
7080,174,8
446,8277,7
35977,2251,9
18600,2951,10
51495,4726,8
50971,6324,9
43746,30885,8
53423,760,8
69592,16592,6
39480,4898,8
58964,1813,8
462,15119,7
21622,19775,8
28042,469,8
68123,4107,10
19714,1174,6
63392,28285,8
45071,10739,7
26653,493,7
2407,270,2
50337,1313,8
7781,4181,10
41177,101,6
18964,5258,10
71456,10568,8
52550,10271,9
52795,5772,3
56356,28223,8
21146,11597,9
18476,9989,9
73272,3577,8
52706,585,8
28426,10278,5
56670,10073,7
2986,4059,10
58637,417,8
31365,853,7
45010,1191,6
14389,5300,9
31452,24455,3
25875,10721,8
3496,31559,7
56313,2890,9
54131,199,7
29885,13585,8
14445,11633,3
7080,1698,8
31240,22147,9
40044,28677,6
14088,28677,10
12930,191,7
36523,7664,7
46465,17641,10
42974,1691,7
68278,5262,9
66936,22199,8
2894,10620,8
51562,2253,10
41447,15933,6
2188,18247,6
10496,21821,5
30167,10197,7
26459,13349,7
43652,19285,8
22028,6547,9
57484,1559,9
9560,30276,9
41048,13667,9
65389,1195,8
3846,9047,8
11747,10161,8
57060,1698,7
2189,813,7
27166,73,7
31474,1978,7
60273,2216,9
226,14741,7
24983,267,8
6381,226,7
51495,3009,5
38316,16157,9
62785,23755,9
51466,225,6
4161,31737,9
26475,5034,7
62889,29803,7
17088,8407,8
40273,13655,5
6356,11013,6
38668,31771,8
24239,457,9
41565,2107,8
5874,2476,8
35669,1254,6
31560,5039,8
49531,849,10
7345,6956,7
17752,759,8
34383,28121,8
52089,2680,8
66952,849,10
72558,27899,9
37746,5114,10
56783,5940,8
69623,13759,8
21100,15689,8
23817,288,7
25732,6956,8
32944,19315,4
2389,18277,8
28426,32935,5
18115,934,8
18454,2397,8
3940,11771,9
32618,199,8
10523,76,8
48293,15051,9
7466,2924,9
37471,32282,9
60240,3085,8
71862,23273,9
41637,8861,7
71300,19647,10
6771,2397,9
16629,4186,10
61914,19221,7
42368,1527,8
23977,9253,9
7367,240,8
41760,589,8
65836,3220,4
42780,1535,10
49591,901,5
5668,13161,5
70343,10620,10
61816,16918,9
26784,4898,7
42306,12189,9
17931,16011,8
21786,21405,9
5874,10521,9
63539,9863,8
22613,19951,7
17887,12685,7
65532,17729,8
24453,18857,8
32449,11499,8
67671,237,10
13525,22663,9
68514,1698,10
45725,6347,8
38851,8861,7
68944,24133,10
34796,23227,7
62235,11761,7
38851,226,10
17752,8142,8
80,20977,10
271,241,8
41100,554,8
13725,21843,7
19812,18247,2
63428,30276,8
67809,227,9
961,4752,9
26619,1117,8
56738,896,7
23020,10488,5
17172,13367,7
29275,5630,8
44739,1575,8
45216,6547,9
21622,237,7
4683,13055,7
2306,9367,10
7345,290,8
27367,227,10
52970,6512,6
9560,31374,7
29642,889,10
23727,16894,9
44829,9969,9
4559,13759,9
22149,59,7
56523,10793,7
42306,30991,6
41557,22265,10
1184,1535,9
60128,121,9
59224,552,10
22911,5680,10
19779,8841,8
52795,4494,4
10496,457,9
57605,24893,9
67671,2966,8
69900,18115,7
43563,13799,6
17780,4224,10
57660,209,8
3092,20815,9
13569,26243,10
48987,16774,10
24849,19221,8
12033,9736,4
7219,2789,6
61573,528,7
17990,7054,7
6036,1562,10
28938,6127,7
52501,6675,8
56738,2001,9
41782,11005,8
14620,1887,8
10194,31598,9
28458,329,8
492,10165,5
28264,30782,8
70829,2759,8
5665,385,8
55113,4224,9
41048,6896,6
1167,4224,6
35962,11111,8
57410,32323,6
49420,656,8
22455,3226,7
6065,895,8
14924,20555,7
52970,433,3
65394,3656,7
23520,1575,9
58801,317,10
10909,5630,7
69124,30503,7
25873,3927,9
16142,3342,10
11536,10611,7
58630,2963,8
17088,9289,8
24254,490,8
60881,4997,6
66936,6862,10
25873,26243,10
65576,227,9
21622,47,9
34796,13263,7
55628,6,10
16410,1669,7
31365,10163,9
17572,10294,9
55210,3848,6
66936,15417,10
27230,1604,10
2688,14837,8
25798,6574,8
36492,529,9
771,5081,8
15666,1299,9
71854,376,6
70742,8514,9
12140,10838,5
37243,5081,9
53653,596,7
32944,6547,10
18882,25681,9
28309,1006,8
30219,225,7
13411,20457,9
16863,10620,9
14338,20507,8
55852,18671,8
46459,4565,10
70687,4224,6
4690,880,8
52550,31904,7
41048,9760,7
60128,7593,7
41177,585,7
36192,11597,8
40273,5074,9
62889,18179,9
6710,16742,9
7345,7396,5
30219,3783,7
43640,223,8
24167,30503,8
40607,16662,8
18768,100,7
2624,5958,9
12049,8525,9
35687,21511,7
22798,10110,8
8980,2927,6
7445,1292,8
66350,4744,8
31863,2581,8
42602,15583,8
32185,5341,9
53225,2966,8
56670,6773,8
60128,28907,8
13861,18153,9
51562,4150,8
59763,1366,7
48288,11757,9
33000,14289,7
40069,2354,8
12601,241,8
7609,4981,8
32449,10080,10
17152,15583,9
12930,10012,9
41880,22661,7
37182,12467,5
36911,20507,8
32449,897,7
47372,22961,7
60979,189,6
24274,1980,8
13489,853,10
5168,6,9
40996,1584,7
3469,31376,9
59439,2867,7
21856,10213,6
20761,19369,7
13387,11843,6
40273,460,5
18270,9135,8
32449,13655,9
18787,14349,6
35635,10298,7
62889,20,7
25718,530,10
20951,28497,8
